b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.408	0.698	0.395	0.216	0.382	0.406	0.157	0.052	0.165	0.049	0.055	0.033	0.026	0.026	3.285	6.079	3.171	1.744	3.032	3.207	1.238
0.409	0.699	0.386	0.225	0.382	0.402	0.159	0.053	0.164	0.05	0.055	0.033	0.026	0.026	3.301	6.077	3.107	1.814	3.039	3.176	1.255
0.408	0.701	0.386	0.225	0.383	0.404	0.158	0.052	0.165	0.049	0.055	0.033	0.025	0.025	3.29	6.101	3.101	1.813	3.044	3.195	1.249
0.408	0.701	0.386	0.225	0.383	0.404	0.158	0.052	0.165	0.049	0.055	0.033	0.025	0.025	3.29	6.101	3.101	1.813	3.044	3.195	1.249
0.408	0.701	0.386	0.225	0.383	0.404	0.158	0.052	0.165	0.049	0.055	0.033	0.025	0.025	3.29	6.101	3.101	1.813	3.044	3.195	1.249
0.407	0.706	0.383	0.225	0.383	0.402	0.158	0.052	0.166	0.049	0.055	0.033	0.026	0.026	3.282	6.146	3.08	1.815	3.044	3.174	1.25
0.407	0.706	0.383	0.225	0.383	0.402	0.158	0.052	0.166	0.049	0.055	0.033	0.026	0.026	3.282	6.146	3.08	1.815	3.044	3.174	1.25
0.407	0.706	0.383	0.225	0.383	0.402	0.158	0.052	0.166	0.049	0.055	0.033	0.026	0.026	3.282	6.146	3.08	1.815	3.044	3.174	1.25
0.409	0.704	0.391	0.22	0.379	0.4	0.158	0.051	0.166	0.049	0.054	0.033	0.026	0.026	3.296	6.13	3.147	1.777	3.014	3.161	1.245
0.405	0.707	0.387	0.221	0.379	0.405	0.158	0.051	0.165	0.048	0.055	0.033	0.026	0.026	3.257	6.157	3.106	1.785	3.011	3.204	1.249
0.401	0.712	0.387	0.219	0.38	0.405	0.157	0.051	0.165	0.048	0.055	0.033	0.026	0.026	3.228	6.196	3.104	1.766	3.016	3.198	1.243
0.398	0.712	0.384	0.22	0.382	0.405	0.157	0.051	0.165	0.048	0.056	0.033	0.026	0.026	3.204	6.196	3.088	1.777	3.034	3.201	1.242
0.402	0.711	0.383	0.217	0.385	0.408	0.158	0.052	0.165	0.048	0.057	0.033	0.026	0.026	3.241	6.187	3.073	1.751	3.059	3.223	1.246
0.398	0.713	0.388	0.218	0.383	0.407	0.158	0.053	0.164	0.047	0.056	0.033	0.025	0.025	3.21	6.204	3.114	1.76	3.046	3.219	1.246
0.39	0.721	0.384	0.224	0.386	0.406	0.157	0.052	0.165	0.047	0.055	0.031	0.025	0.025	3.144	6.274	3.085	1.809	3.06	3.206	1.24
0.389	0.719	0.385	0.228	0.383	0.406	0.157	0.053	0.166	0.047	0.054	0.032	0.025	0.025	3.132	6.259	3.092	1.835	3.042	3.21	1.242
0.386	0.719	0.381	0.231	0.386	0.404	0.157	0.053	0.165	0.048	0.054	0.031	0.025	0.025	3.113	6.26	3.06	1.861	3.067	3.187	1.244
0.388	0.719	0.383	0.231	0.387	0.4	0.158	0.052	0.165	0.048	0.053	0.031	0.025	0.025	3.128	6.258	3.074	1.866	3.071	3.159	1.245
0.383	0.72	0.386	0.233	0.386	0.4	0.158	0.053	0.165	0.048	0.053	0.031	0.025	0.025	3.089	6.267	3.1	1.88	3.06	3.156	1.248
0.386	0.716	0.386	0.235	0.387	0.403	0.158	0.052	0.165	0.049	0.053	0.03	0.024	0.025	3.107	6.232	3.103	1.893	3.065	3.183	1.245
0.389	0.719	0.385	0.233	0.392	0.406	0.159	0.051	0.164	0.048	0.052	0.03	0.023	0.024	3.13	6.254	3.095	1.879	3.11	3.207	1.258
0.393	0.719	0.388	0.228	0.395	0.405	0.158	0.051	0.164	0.048	0.052	0.03	0.023	0.024	3.164	6.25	3.116	1.834	3.134	3.193	1.249
0.393	0.719	0.388	0.228	0.395	0.405	0.158	0.051	0.164	0.048	0.052	0.03	0.023	0.024	3.164	6.25	3.116	1.834	3.134	3.193	1.249
0.397	0.718	0.385	0.227	0.397	0.404	0.159	0.051	0.164	0.048	0.051	0.03	0.024	0.024	3.195	6.25	3.095	1.829	3.149	3.186	1.256
0.401	0.717	0.384	0.227	0.397	0.405	0.159	0.051	0.164	0.047	0.052	0.03	0.024	0.024	3.233	6.234	3.082	1.829	3.143	3.198	1.253
0.399	0.718	0.383	0.228	0.394	0.408	0.159	0.051	0.163	0.047	0.052	0.03	0.023	0.024	3.213	6.244	3.074	1.841	3.122	3.219	1.253
0.404	0.713	0.381	0.232	0.396	0.414	0.158	0.051	0.163	0.047	0.053	0.03	0.023	0.023	3.253	6.2	3.057	1.868	3.14	3.263	1.25
0.402	0.721	0.379	0.231	0.398	0.414	0.159	0.05	0.162	0.048	0.053	0.029	0.022	0.023	3.233	6.26	3.043	1.859	3.152	3.263	1.257
0.402	0.721	0.379	0.231	0.398	0.414	0.159	0.05	0.162	0.048	0.053	0.029	0.022	0.023	3.233	6.26	3.043	1.859	3.152	3.263	1.257
0.402	0.721	0.379	0.231	0.398	0.414	0.159	0.05	0.162	0.048	0.053	0.029	0.022	0.023	3.233	6.26	3.043	1.859	3.152	3.263	1.257
0.401	0.717	0.38	0.229	0.401	0.412	0.159	0.051	0.162	0.049	0.053	0.03	0.023	0.023	3.226	6.229	3.058	1.845	3.181	3.25	1.256
0.41	0.71	0.385	0.228	0.403	0.41	0.16	0.052	0.162	0.048	0.053	0.029	0.022	0.023	3.306	6.17	3.096	1.834	3.193	3.237	1.259
0.413	0.709	0.384	0.227	0.405	0.414	0.159	0.052	0.162	0.048	0.053	0.029	0.022	0.023	3.323	6.162	3.086	1.828	3.212	3.265	1.256
0.413	0.709	0.384	0.227	0.405	0.414	0.159	0.052	0.162	0.048	0.053	0.029	0.022	0.023	3.323	6.162	3.086	1.828	3.212	3.265	1.256
0.413	0.709	0.384	0.227	0.405	0.414	0.159	0.052	0.162	0.048	0.053	0.029	0.022	0.023	3.323	6.162	3.086	1.828	3.212	3.265	1.256
0.413	0.709	0.384	0.227	0.405	0.414	0.159	0.052	0.162	0.048	0.053	0.029	0.022	0.023	3.323	6.162	3.086	1.828	3.212	3.265	1.256
0.407	0.707	0.388	0.226	0.403	0.416	0.159	0.052	0.162	0.048	0.053	0.03	0.022	0.023	3.281	6.146	3.119	1.82	3.191	3.279	1.256
0.407	0.707	0.388	0.226	0.403	0.416	0.159	0.052	0.162	0.048	0.053	0.03	0.022	0.023	3.281	6.146	3.119	1.82	3.191	3.279	1.256
0.407	0.707	0.388	0.226	0.403	0.416	0.159	0.052	0.162	0.048	0.053	0.03	0.022	0.023	3.281	6.146	3.119	1.82	3.191	3.279	1.256
0.407	0.707	0.388	0.226	0.403	0.416	0.159	0.052	0.162	0.048	0.053	0.03	0.022	0.023	3.281	6.146	3.119	1.82	3.191	3.279	1.256
0.411	0.707	0.385	0.228	0.401	0.415	0.159	0.052	0.163	0.048	0.054	0.03	0.023	0.023	3.308	6.144	3.09	1.836	3.177	3.272	1.258
0.407	0.701	0.391	0.23	0.395	0.412	0.161	0.053	0.162	0.049	0.053	0.03	0.023	0.024	3.284	6.092	3.145	1.853	3.132	3.254	1.268
0.412	0.699	0.389	0.231	0.396	0.411	0.161	0.053	0.162	0.049	0.052	0.03	0.023	0.023	3.325	6.074	3.127	1.86	3.14	3.239	1.271
0.405	0.704	0.389	0.233	0.395	0.412	0.161	0.054	0.162	0.049	0.053	0.03	0.023	0.023	3.27	6.112	3.128	1.874	3.135	3.248	1.267
0.399	0.709	0.392	0.232	0.394	0.412	0.16	0.054	0.162	0.049	0.052	0.03	0.023	0.023	3.216	6.158	3.152	1.868	3.126	3.251	1.265
0.402	0.706	0.395	0.231	0.394	0.412	0.161	0.053	0.162	0.048	0.051	0.029	0.022	0.023	3.24	6.137	3.174	1.858	3.126	3.251	1.269
0.403	0.705	0.397	0.231	0.392	0.41	0.16	0.054	0.163	0.047	0.051	0.029	0.023	0.023	3.247	6.129	3.185	1.862	3.102	3.231	1.266
0.405	0.709	0.396	0.233	0.392	0.407	0.16	0.052	0.163	0.047	0.05	0.029	0.022	0.023	3.267	6.162	3.178	1.871	3.103	3.212	1.259
0.405	0.709	0.396	0.233	0.392	0.407	0.16	0.052	0.163	0.047	0.05	0.029	0.022	0.023	3.267	6.162	3.178	1.871	3.103	3.212	1.259
0.405	0.709	0.396	0.233	0.392	0.407	0.16	0.052	0.163	0.047	0.05	0.029	0.022	0.023	3.267	6.162	3.178	1.871	3.103	3.212	1.259
0.407	0.709	0.393	0.235	0.391	0.408	0.159	0.051	0.163	0.047	0.05	0.029	0.022	0.023	3.276	6.163	3.155	1.894	3.101	3.216	1.258
0.403	0.712	0.389	0.234	0.394	0.409	0.16	0.052	0.163	0.047	0.051	0.029	0.022	0.023	3.245	6.19	3.124	1.883	3.118	3.222	1.265
0.41	0.708	0.388	0.23	0.393	0.414	0.161	0.052	0.162	0.047	0.051	0.03	0.023	0.023	3.3	6.152	3.114	1.85	3.113	3.266	1.267
0.409	0.708	0.389	0.231	0.391	0.415	0.16	0.051	0.162	0.048	0.051	0.03	0.023	0.023	3.291	6.152	3.122	1.858	3.099	3.272	1.265
0.409	0.708	0.389	0.231	0.391	0.415	0.16	0.051	0.162	0.048	0.051	0.03	0.023	0.023	3.291	6.152	3.122	1.858	3.099	3.272	1.265
0.409	0.708	0.389	0.231	0.391	0.415	0.16	0.051	0.162	0.048	0.051	0.03	0.023	0.023	3.291	6.152	3.122	1.858	3.099	3.272	1.265
0.41	0.715	0.391	0.226	0.386	0.416	0.16	0.052	0.163	0.045	0.052	0.03	0.023	0.023	3.303	6.215	3.133	1.82	3.058	3.279	1.262
0.412	0.716	0.385	0.226	0.388	0.414	0.16	0.051	0.162	0.044	0.051	0.031	0.023	0.023	3.321	6.224	3.088	1.823	3.08	3.266	1.264
0.413	0.722	0.384	0.229	0.385	0.415	0.162	0.052	0.162	0.045	0.051	0.029	0.023	0.023	3.328	6.271	3.075	1.845	3.055	3.269	1.275
0.423	0.717	0.384	0.229	0.387	0.413	0.161	0.053	0.162	0.044	0.051	0.03	0.023	0.023	3.407	6.229	3.077	1.844	3.071	3.254	1.268
0.423	0.717	0.384	0.229	0.387	0.413	0.161	0.053	0.162	0.044	0.051	0.03	0.023	0.023	3.407	6.229	3.077	1.844	3.071	3.254	1.268
0.401	0.729	0.384	0.228	0.384	0.41	0.159	0.053	0.162	0.045	0.05	0.03	0.023	0.023	3.234	6.336	3.082	1.838	3.045	3.233	1.258
0.401	0.729	0.384	0.228	0.384	0.41	0.159	0.053	0.162	0.045	0.05	0.03	0.023	0.023	3.234	6.336	3.082	1.838	3.045	3.233	1.258
0.391	0.726	0.389	0.233	0.386	0.406	0.158	0.054	0.162	0.046	0.05	0.029	0.023	0.024	3.153	6.304	3.117	1.873	3.057	3.2	1.245
0.393	0.72	0.389	0.231	0.388	0.406	0.158	0.055	0.162	0.047	0.05	0.029	0.023	0.024	3.173	6.254	3.123	1.856	3.072	3.203	1.25
0.375	0.726	0.39	0.231	0.388	0.404	0.159	0.053	0.162	0.048	0.05	0.03	0.024	0.024	3.025	6.303	3.134	1.861	3.073	3.188	1.259
0.384	0.732	0.388	0.229	0.384	0.403	0.16	0.053	0.163	0.047	0.05	0.029	0.024	0.024	3.093	6.358	3.115	1.841	3.044	3.181	1.263
0.382	0.73	0.39	0.227	0.386	0.407	0.16	0.052	0.164	0.047	0.05	0.029	0.023	0.024	3.079	6.35	3.127	1.827	3.062	3.213	1.266
0.387	0.731	0.384	0.23	0.386	0.411	0.161	0.052	0.163	0.047	0.051	0.03	0.023	0.023	3.113	6.356	3.085	1.852	3.064	3.245	1.268
0.392	0.727	0.386	0.23	0.386	0.41	0.161	0.051	0.163	0.046	0.051	0.029	0.023	0.023	3.159	6.317	3.097	1.851	3.062	3.232	1.268
0.393	0.715	0.388	0.233	0.386	0.411	0.16	0.051	0.163	0.046	0.052	0.03	0.023	0.024	3.162	6.22	3.11	1.88	3.061	3.241	1.263
0.386	0.721	0.384	0.233	0.39	0.408	0.159	0.051	0.164	0.047	0.052	0.031	0.023	0.024	3.11	6.268	3.084	1.876	3.097	3.219	1.258
0.385	0.713	0.389	0.237	0.389	0.41	0.159	0.05	0.163	0.048	0.052	0.031	0.023	0.024	3.096	6.2	3.128	1.906	3.089	3.236	1.253
0.382	0.719	0.39	0.231	0.389	0.41	0.161	0.05	0.163	0.047	0.052	0.031	0.023	0.024	3.07	6.247	3.131	1.861	3.083	3.236	1.269
0.374	0.722	0.39	0.229	0.389	0.413	0.16	0.051	0.163	0.049	0.052	0.031	0.023	0.024	3.007	6.281	3.136	1.845	3.089	3.262	1.259
0.377	0.724	0.389	0.227	0.388	0.415	0.159	0.051	0.163	0.048	0.052	0.03	0.023	0.024	3.039	6.296	3.128	1.83	3.081	3.273	1.252
0.377	0.724	0.389	0.227	0.388	0.415	0.159	0.051	0.163	0.048	0.052	0.03	0.023	0.024	3.039	6.296	3.128	1.83	3.081	3.273	1.252
0.38	0.721	0.388	0.227	0.389	0.414	0.158	0.051	0.162	0.049	0.052	0.031	0.023	0.024	3.057	6.268	3.12	1.832	3.088	3.267	1.249
0.379	0.724	0.389	0.226	0.386	0.413	0.158	0.051	0.163	0.048	0.052	0.031	0.024	0.024	3.055	6.298	3.128	1.819	3.065	3.26	1.246
0.379	0.724	0.389	0.226	0.386	0.413	0.158	0.051	0.163	0.048	0.052	0.031	0.024	0.024	3.055	6.298	3.128	1.819	3.065	3.26	1.246
0.377	0.732	0.386	0.223	0.389	0.413	0.158	0.051	0.162	0.048	0.052	0.031	0.024	0.024	3.038	6.361	3.102	1.793	3.085	3.259	1.249
0.374	0.731	0.384	0.222	0.389	0.413	0.159	0.051	0.162	0.048	0.053	0.032	0.024	0.024	3.008	6.35	3.086	1.791	3.088	3.258	1.253
0.37	0.731	0.385	0.221	0.387	0.409	0.159	0.051	0.163	0.047	0.053	0.032	0.025	0.025	2.977	6.352	3.09	1.783	3.076	3.229	1.253
0.378	0.728	0.389	0.218	0.385	0.41	0.159	0.051	0.162	0.047	0.054	0.032	0.024	0.025	3.044	6.321	3.121	1.762	3.057	3.239	1.256
0.395	0.726	0.392	0.216	0.389	0.409	0.159	0.051	0.163	0.046	0.052	0.031	0.023	0.024	3.183	6.311	3.142	1.744	3.09	3.226	1.256
0.397	0.721	0.395	0.22	0.388	0.407	0.16	0.051	0.164	0.046	0.052	0.03	0.023	0.024	3.194	6.274	3.166	1.769	3.074	3.209	1.265
0.387	0.722	0.397	0.221	0.388	0.407	0.16	0.05	0.164	0.045	0.052	0.03	0.024	0.024	3.117	6.281	3.182	1.779	3.074	3.214	1.267
0.4	0.707	0.397	0.222	0.386	0.41	0.16	0.051	0.164	0.047	0.053	0.031	0.024	0.024	3.222	6.153	3.189	1.786	3.062	3.234	1.262
0.396	0.713	0.395	0.223	0.389	0.41	0.16	0.052	0.164	0.047	0.053	0.03	0.024	0.024	3.192	6.207	3.166	1.793	3.086	3.236	1.266
0.394	0.708	0.397	0.224	0.39	0.415	0.16	0.053	0.163	0.047	0.052	0.031	0.023	0.024	3.176	6.155	3.185	1.801	3.094	3.274	1.262
0.394	0.713	0.399	0.224	0.39	0.414	0.161	0.053	0.163	0.047	0.052	0.03	0.023	0.023	3.175	6.199	3.206	1.802	3.091	3.262	1.267
0.392	0.705	0.405	0.22	0.392	0.415	0.161	0.054	0.164	0.046	0.052	0.03	0.023	0.023	3.165	6.134	3.249	1.769	3.11	3.273	1.269
0.392	0.705	0.405	0.22	0.392	0.415	0.161	0.054	0.164	0.046	0.052	0.03	0.023	0.023	3.165	6.134	3.249	1.769	3.11	3.273	1.269
0.394	0.711	0.396	0.225	0.39	0.417	0.16	0.053	0.164	0.046	0.053	0.03	0.023	0.023	3.18	6.183	3.181	1.817	3.096	3.288	1.259
0.4	0.706	0.393	0.226	0.391	0.418	0.16	0.053	0.164	0.047	0.053	0.031	0.023	0.023	3.229	6.14	3.152	1.82	3.099	3.3	1.259
0.396	0.71	0.393	0.227	0.393	0.417	0.16	0.053	0.164	0.047	0.054	0.031	0.023	0.023	3.19	6.179	3.157	1.833	3.116	3.285	1.263
0.395	0.713	0.392	0.228	0.394	0.416	0.161	0.053	0.165	0.047	0.053	0.03	0.023	0.023	3.184	6.203	3.149	1.839	3.12	3.279	1.267
0.395	0.713	0.392	0.228	0.394	0.416	0.161	0.053	0.165	0.047	0.053	0.03	0.023	0.023	3.184	6.203	3.149	1.839	3.12	3.279	1.267
0.395	0.713	0.392	0.228	0.394	0.416	0.161	0.053	0.165	0.047	0.053	0.03	0.023	0.023	3.184	6.203	3.149	1.839	3.12	3.279	1.267
0.395	0.713	0.392	0.228	0.394	0.416	0.161	0.053	0.165	0.047	0.053	0.03	0.023	0.023	3.184	6.203	3.149	1.839	3.12	3.279	1.267
0.395	0.713	0.392	0.228	0.394	0.416	0.161	0.053	0.165	0.047	0.053	0.03	0.023	0.023	3.184	6.203	3.149	1.839	3.12	3.279	1.267
0.395	0.713	0.392	0.228	0.394	0.416	0.161	0.053	0.165	0.047	0.053	0.03	0.023	0.023	3.184	6.203	3.149	1.839	3.12	3.279	1.267
0.389	0.712	0.395	0.228	0.393	0.414	0.16	0.054	0.166	0.046	0.053	0.03	0.023	0.023	3.14	6.201	3.167	1.835	3.115	3.269	1.263
0.389	0.714	0.396	0.229	0.394	0.413	0.16	0.054	0.166	0.046	0.052	0.029	0.022	0.023	3.138	6.218	3.177	1.848	3.119	3.259	1.265
0.392	0.714	0.396	0.228	0.396	0.415	0.161	0.054	0.166	0.046	0.052	0.029	0.022	0.023	3.164	6.222	3.177	1.837	3.137	3.268	1.267
0.392	0.714	0.396	0.228	0.396	0.415	0.161	0.054	0.166	0.046	0.052	0.029	0.022	0.023	3.164	6.222	3.177	1.837	3.137	3.268	1.267
0.392	0.714	0.396	0.228	0.396	0.415	0.161	0.054	0.166	0.046	0.052	0.029	0.022	0.023	3.164	6.222	3.177	1.837	3.137	3.268	1.267
0.398	0.711	0.398	0.227	0.395	0.413	0.16	0.054	0.166	0.046	0.051	0.029	0.022	0.023	3.208	6.192	3.189	1.828	3.126	3.254	1.264
0.398	0.711	0.398	0.227	0.395	0.413	0.16	0.054	0.166	0.046	0.051	0.029	0.022	0.023	3.208	6.192	3.189	1.828	3.126	3.254	1.264
0.399	0.705	0.398	0.227	0.394	0.414	0.161	0.054	0.166	0.047	0.052	0.029	0.023	0.023	3.219	6.146	3.192	1.83	3.122	3.264	1.267
0.393	0.708	0.398	0.227	0.395	0.415	0.161	0.053	0.167	0.047	0.051	0.03	0.022	0.023	3.171	6.173	3.193	1.826	3.128	3.275	1.273
0.395	0.708	0.399	0.228	0.394	0.415	0.161	0.053	0.166	0.047	0.051	0.03	0.022	0.023	3.187	6.165	3.205	1.831	3.125	3.27	1.272
0.394	0.71	0.402	0.225	0.394	0.416	0.16	0.052	0.167	0.047	0.05	0.029	0.022	0.023	3.175	6.184	3.224	1.814	3.125	3.278	1.262
0.394	0.71	0.402	0.225	0.394	0.416	0.16	0.052	0.167	0.047	0.05	0.029	0.022	0.023	3.175	6.184	3.224	1.814	3.125	3.278	1.262
0.394	0.71	0.402	0.225	0.394	0.416	0.16	0.052	0.167	0.047	0.05	0.029	0.022	0.023	3.175	6.184	3.224	1.814	3.125	3.278	1.262
0.395	0.707	0.4	0.228	0.398	0.414	0.16	0.052	0.167	0.047	0.052	0.029	0.022	0.023	3.185	6.168	3.21	1.836	3.156	3.267	1.26
0.396	0.709	0.403	0.226	0.396	0.413	0.16	0.051	0.167	0.047	0.05	0.029	0.022	0.023	3.184	6.181	3.238	1.817	3.136	3.257	1.261
0.401	0.708	0.398	0.225	0.396	0.413	0.159	0.051	0.167	0.047	0.051	0.029	0.022	0.023	3.228	6.169	3.195	1.813	3.141	3.259	1.257
0.401	0.708	0.398	0.225	0.396	0.413	0.159	0.051	0.167	0.047	0.051	0.029	0.022	0.023	3.228	6.169	3.195	1.813	3.141	3.259	1.257
0.406	0.71	0.393	0.229	0.399	0.416	0.159	0.051	0.168	0.047	0.051	0.029	0.022	0.022	3.27	6.195	3.155	1.839	3.159	3.28	1.257
0.414	0.703	0.392	0.233	0.391	0.412	0.16	0.053	0.168	0.047	0.051	0.029	0.022	0.023	3.34	6.131	3.147	1.878	3.097	3.25	1.265
0.411	0.701	0.393	0.234	0.393	0.414	0.161	0.053	0.168	0.046	0.051	0.03	0.022	0.023	3.309	6.116	3.15	1.881	3.112	3.263	1.266
0.411	0.698	0.396	0.232	0.387	0.416	0.161	0.053	0.17	0.046	0.051	0.029	0.023	0.023	3.314	6.098	3.18	1.87	3.069	3.284	1.27
0.407	0.703	0.397	0.234	0.386	0.413	0.162	0.053	0.169	0.047	0.051	0.03	0.023	0.023	3.278	6.134	3.187	1.885	3.061	3.258	1.276
0.409	0.702	0.394	0.238	0.384	0.412	0.161	0.053	0.169	0.047	0.051	0.029	0.023	0.024	3.301	6.123	3.159	1.919	3.043	3.249	1.272
0.411	0.696	0.394	0.239	0.385	0.412	0.162	0.052	0.168	0.047	0.052	0.03	0.023	0.023	3.312	6.07	3.166	1.926	3.055	3.253	1.274
0.404	0.697	0.392	0.243	0.388	0.41	0.162	0.053	0.168	0.047	0.052	0.03	0.023	0.023	3.253	6.082	3.146	1.957	3.076	3.237	1.275
0.404	0.697	0.392	0.243	0.388	0.41	0.162	0.053	0.168	0.047	0.052	0.03	0.023	0.023	3.253	6.082	3.146	1.957	3.076	3.237	1.275
0.416	0.694	0.398	0.236	0.386	0.415	0.161	0.052	0.17	0.049	0.05	0.029	0.022	0.023	3.348	6.057	3.197	1.903	3.06	3.273	1.27
0.414	0.694	0.394	0.239	0.383	0.415	0.161	0.053	0.17	0.049	0.051	0.03	0.023	0.023	3.341	6.062	3.167	1.922	3.035	3.272	1.269
0.408	0.695	0.396	0.234	0.386	0.413	0.161	0.054	0.168	0.047	0.052	0.03	0.023	0.024	3.29	6.062	3.178	1.888	3.059	3.259	1.27
0.408	0.698	0.395	0.237	0.384	0.413	0.161	0.053	0.168	0.048	0.052	0.029	0.023	0.023	3.291	6.088	3.17	1.909	3.041	3.26	1.27
0.413	0.7	0.392	0.235	0.387	0.414	0.161	0.052	0.168	0.048	0.052	0.03	0.023	0.023	3.33	6.107	3.145	1.89	3.066	3.267	1.269
0.409	0.699	0.392	0.236	0.39	0.411	0.162	0.052	0.168	0.048	0.052	0.03	0.023	0.023	3.297	6.096	3.144	1.9	3.095	3.241	1.276
0.411	0.707	0.383	0.237	0.387	0.41	0.161	0.05	0.169	0.047	0.052	0.03	0.023	0.024	3.303	6.166	3.075	1.911	3.066	3.232	1.269
0.413	0.709	0.383	0.236	0.386	0.406	0.16	0.049	0.168	0.047	0.052	0.03	0.024	0.024	3.317	6.186	3.078	1.9	3.058	3.209	1.261
0.413	0.709	0.383	0.236	0.386	0.406	0.16	0.049	0.168	0.047	0.052	0.03	0.024	0.024	3.317	6.186	3.078	1.9	3.058	3.209	1.261
0.418	0.708	0.385	0.233	0.385	0.406	0.16	0.05	0.168	0.047	0.051	0.03	0.024	0.024	3.363	6.177	3.087	1.876	3.05	3.208	1.263
0.418	0.708	0.385	0.233	0.385	0.406	0.16	0.05	0.168	0.047	0.051	0.03	0.024	0.024	3.363	6.177	3.087	1.876	3.05	3.208	1.263
0.418	0.708	0.385	0.233	0.385	0.406	0.16	0.05	0.168	0.047	0.051	0.03	0.024	0.024	3.363	6.177	3.087	1.876	3.05	3.208	1.263
0.412	0.708	0.387	0.236	0.38	0.407	0.16	0.05	0.166	0.047	0.051	0.03	0.024	0.024	3.313	6.172	3.107	1.898	3.013	3.211	1.264
0.411	0.701	0.391	0.231	0.383	0.407	0.159	0.051	0.167	0.047	0.052	0.031	0.024	0.025	3.307	6.107	3.138	1.859	3.042	3.21	1.259
0.402	0.707	0.394	0.231	0.383	0.406	0.159	0.052	0.167	0.047	0.051	0.03	0.024	0.024	3.238	6.159	3.164	1.858	3.04	3.206	1.252
0.397	0.714	0.394	0.232	0.387	0.408	0.158	0.051	0.167	0.047	0.051	0.03	0.023	0.024	3.198	6.224	3.159	1.865	3.068	3.217	1.247
0.399	0.716	0.391	0.232	0.386	0.408	0.158	0.051	0.167	0.047	0.051	0.029	0.023	0.024	3.212	6.238	3.137	1.868	3.055	3.217	1.249
0.393	0.712	0.395	0.233	0.382	0.405	0.157	0.052	0.166	0.047	0.051	0.029	0.024	0.024	3.165	6.199	3.172	1.874	3.031	3.198	1.24
0.395	0.708	0.399	0.231	0.386	0.407	0.157	0.051	0.166	0.048	0.051	0.03	0.023	0.024	3.178	6.166	3.201	1.862	3.062	3.212	1.243
0.386	0.704	0.404	0.232	0.389	0.406	0.158	0.051	0.166	0.047	0.052	0.03	0.023	0.024	3.11	6.134	3.246	1.867	3.084	3.206	1.248
0.389	0.703	0.404	0.233	0.388	0.406	0.159	0.052	0.166	0.047	0.051	0.03	0.023	0.024	3.135	6.127	3.245	1.873	3.074	3.203	1.254
0.388	0.71	0.403	0.229	0.386	0.4	0.159	0.053	0.166	0.047	0.05	0.03	0.024	0.025	3.126	6.183	3.235	1.842	3.063	3.157	1.254
0.385	0.709	0.403	0.227	0.384	0.401	0.159	0.052	0.167	0.047	0.051	0.03	0.024	0.025	3.102	6.175	3.234	1.831	3.046	3.168	1.254
0.388	0.703	0.407	0.229	0.383	0.403	0.159	0.052	0.167	0.046	0.051	0.03	0.024	0.024	3.127	6.129	3.269	1.843	3.033	3.185	1.259
0.388	0.703	0.407	0.229	0.383	0.403	0.159	0.052	0.167	0.046	0.051	0.03	0.024	0.024	3.127	6.129	3.269	1.843	3.033	3.185	1.259
0.386	0.704	0.407	0.231	0.382	0.405	0.16	0.052	0.167	0.048	0.051	0.03	0.024	0.024	3.108	6.134	3.266	1.86	3.029	3.198	1.26
0.397	0.693	0.406	0.229	0.384	0.406	0.159	0.051	0.167	0.048	0.051	0.031	0.024	0.025	3.2	6.04	3.259	1.846	3.047	3.203	1.256
0.399	0.691	0.406	0.229	0.386	0.404	0.159	0.051	0.167	0.048	0.051	0.031	0.024	0.025	3.212	6.023	3.259	1.844	3.059	3.19	1.255
0.403	0.695	0.402	0.228	0.388	0.403	0.159	0.052	0.166	0.048	0.052	0.03	0.024	0.025	3.244	6.051	3.23	1.834	3.08	3.18	1.255
0.403	0.695	0.402	0.228	0.388	0.403	0.159	0.052	0.166	0.048	0.052	0.03	0.024	0.025	3.244	6.051	3.23	1.834	3.08	3.18	1.255
0.413	0.693	0.398	0.227	0.387	0.404	0.159	0.052	0.167	0.049	0.052	0.03	0.024	0.025	3.325	6.042	3.202	1.826	3.069	3.193	1.254
0.417	0.691	0.399	0.225	0.388	0.405	0.159	0.052	0.167	0.048	0.053	0.031	0.024	0.024	3.362	6.019	3.208	1.817	3.08	3.197	1.254
0.411	0.69	0.403	0.224	0.388	0.407	0.159	0.052	0.167	0.048	0.052	0.031	0.024	0.024	3.312	6.017	3.239	1.806	3.081	3.213	1.257
0.411	0.69	0.403	0.224	0.388	0.407	0.159	0.052	0.167	0.048	0.052	0.031	0.024	0.024	3.312	6.017	3.239	1.806	3.081	3.213	1.257
0.411	0.69	0.403	0.224	0.388	0.407	0.159	0.052	0.167	0.048	0.052	0.031	0.024	0.024	3.312	6.017	3.239	1.806	3.081	3.213	1.257
0.418	0.691	0.402	0.225	0.382	0.41	0.16	0.053	0.169	0.046	0.052	0.031	0.024	0.024	3.367	6.03	3.227	1.811	3.031	3.239	1.262
0.415	0.69	0.401	0.225	0.381	0.411	0.159	0.052	0.169	0.047	0.052	0.031	0.024	0.024	3.345	6.019	3.22	1.81	3.02	3.244	1.259
