b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.478	0.7	0.396	0.235	0.378	0.39	0.138	0.037	0.166	0.048	0.053	0.032	0.026	0.026	3.727	5.559	3.093	1.833	2.944	3.037	1.076
0.482	0.691	0.394	0.241	0.382	0.389	0.138	0.034	0.165	0.049	0.053	0.032	0.025	0.026	3.756	5.491	3.074	1.885	2.974	3.027	1.075
0.483	0.691	0.396	0.241	0.379	0.392	0.138	0.035	0.164	0.05	0.053	0.032	0.025	0.026	3.765	5.485	3.095	1.883	2.957	3.056	1.075
0.488	0.688	0.398	0.24	0.378	0.392	0.14	0.035	0.164	0.049	0.051	0.032	0.025	0.025	3.801	5.468	3.108	1.878	2.946	3.054	1.086
0.491	0.693	0.399	0.236	0.379	0.394	0.14	0.033	0.163	0.049	0.052	0.031	0.025	0.025	3.83	5.5	3.121	1.842	2.95	3.068	1.091
0.489	0.689	0.4	0.239	0.379	0.396	0.14	0.033	0.164	0.05	0.052	0.03	0.024	0.025	3.808	5.476	3.126	1.869	2.952	3.08	1.089
0.485	0.683	0.402	0.241	0.381	0.395	0.141	0.034	0.164	0.051	0.051	0.031	0.025	0.025	3.783	5.422	3.142	1.882	2.972	3.074	1.094
0.479	0.686	0.402	0.239	0.381	0.396	0.14	0.034	0.165	0.051	0.052	0.031	0.025	0.025	3.735	5.453	3.144	1.868	2.97	3.082	1.089
0.471	0.692	0.403	0.24	0.381	0.397	0.139	0.034	0.164	0.051	0.053	0.031	0.024	0.025	3.67	5.496	3.146	1.872	2.971	3.09	1.085
0.471	0.692	0.403	0.24	0.381	0.397	0.139	0.034	0.164	0.051	0.053	0.031	0.024	0.025	3.67	5.496	3.146	1.872	2.971	3.09	1.085
0.471	0.692	0.403	0.24	0.381	0.397	0.139	0.034	0.164	0.051	0.053	0.031	0.024	0.025	3.67	5.496	3.146	1.872	2.971	3.09	1.085
0.469	0.697	0.398	0.24	0.38	0.396	0.14	0.034	0.164	0.049	0.052	0.031	0.025	0.025	3.654	5.537	3.113	1.879	2.96	3.086	1.09
0.469	0.697	0.398	0.24	0.38	0.396	0.14	0.034	0.164	0.049	0.052	0.031	0.025	0.025	3.654	5.537	3.113	1.879	2.96	3.086	1.09
0.475	0.703	0.391	0.243	0.377	0.393	0.141	0.034	0.162	0.049	0.052	0.031	0.025	0.025	3.704	5.584	3.052	1.901	2.937	3.056	1.097
0.475	0.703	0.391	0.243	0.377	0.393	0.141	0.034	0.162	0.049	0.052	0.031	0.025	0.025	3.704	5.584	3.052	1.901	2.937	3.056	1.097
0.475	0.703	0.391	0.243	0.377	0.393	0.141	0.034	0.162	0.049	0.052	0.031	0.025	0.025	3.704	5.584	3.052	1.901	2.937	3.056	1.097
0.475	0.704	0.392	0.244	0.372	0.391	0.141	0.035	0.162	0.048	0.052	0.031	0.025	0.025	3.705	5.59	3.06	1.904	2.898	3.044	1.097
0.474	0.7	0.39	0.245	0.373	0.39	0.142	0.034	0.161	0.05	0.053	0.032	0.026	0.026	3.697	5.556	3.049	1.914	2.909	3.035	1.105
0.471	0.7	0.393	0.245	0.374	0.389	0.141	0.034	0.161	0.05	0.053	0.031	0.026	0.026	3.673	5.56	3.067	1.916	2.912	3.03	1.095
0.471	0.7	0.393	0.245	0.374	0.389	0.141	0.034	0.161	0.05	0.053	0.031	0.026	0.026	3.673	5.56	3.067	1.916	2.912	3.03	1.095
0.469	0.696	0.392	0.244	0.375	0.39	0.14	0.034	0.161	0.05	0.054	0.032	0.026	0.026	3.656	5.529	3.066	1.907	2.923	3.04	1.091
0.474	0.699	0.393	0.244	0.373	0.389	0.14	0.034	0.16	0.05	0.053	0.032	0.026	0.026	3.696	5.545	3.073	1.907	2.905	3.027	1.088
0.467	0.697	0.391	0.246	0.374	0.388	0.14	0.034	0.161	0.05	0.054	0.032	0.026	0.027	3.639	5.534	3.056	1.919	2.914	3.022	1.093
0.477	0.69	0.395	0.243	0.374	0.386	0.14	0.034	0.16	0.051	0.054	0.032	0.026	0.027	3.721	5.481	3.085	1.903	2.911	3.004	1.087
0.477	0.69	0.395	0.243	0.374	0.386	0.14	0.034	0.16	0.051	0.054	0.032	0.026	0.027	3.721	5.481	3.085	1.903	2.911	3.004	1.087
0.473	0.69	0.398	0.241	0.374	0.384	0.14	0.034	0.16	0.051	0.054	0.033	0.027	0.027	3.688	5.481	3.11	1.885	2.917	2.987	1.089
0.472	0.69	0.395	0.24	0.376	0.387	0.14	0.033	0.161	0.051	0.054	0.033	0.027	0.027	3.68	5.479	3.085	1.879	2.934	3.017	1.089
0.472	0.69	0.395	0.24	0.376	0.387	0.14	0.033	0.161	0.051	0.054	0.033	0.027	0.027	3.68	5.479	3.085	1.879	2.934	3.017	1.089
0.472	0.69	0.395	0.24	0.376	0.387	0.14	0.033	0.161	0.051	0.054	0.033	0.027	0.027	3.68	5.479	3.085	1.879	2.934	3.017	1.089
0.475	0.69	0.397	0.237	0.376	0.386	0.14	0.034	0.162	0.051	0.054	0.033	0.026	0.027	3.706	5.482	3.104	1.852	2.928	3.009	1.091
0.474	0.688	0.396	0.24	0.374	0.385	0.141	0.035	0.162	0.051	0.054	0.033	0.027	0.027	3.697	5.459	3.095	1.878	2.917	2.995	1.094
0.48	0.692	0.391	0.24	0.373	0.383	0.14	0.035	0.161	0.05	0.054	0.033	0.027	0.028	3.742	5.49	3.058	1.873	2.905	2.981	1.089
0.483	0.69	0.393	0.238	0.373	0.382	0.139	0.035	0.162	0.05	0.054	0.033	0.027	0.028	3.765	5.479	3.068	1.864	2.911	2.971	1.083
0.483	0.69	0.393	0.238	0.373	0.382	0.139	0.035	0.162	0.05	0.054	0.033	0.027	0.028	3.765	5.479	3.068	1.864	2.911	2.971	1.083
0.485	0.694	0.388	0.233	0.377	0.384	0.139	0.035	0.163	0.05	0.054	0.033	0.027	0.028	3.778	5.513	3.034	1.822	2.938	2.994	1.079
0.481	0.698	0.387	0.232	0.377	0.388	0.139	0.035	0.162	0.051	0.055	0.034	0.027	0.027	3.75	5.539	3.026	1.812	2.935	3.025	1.081
0.486	0.694	0.39	0.232	0.374	0.389	0.14	0.034	0.161	0.051	0.055	0.034	0.027	0.027	3.787	5.509	3.048	1.814	2.918	3.029	1.088
0.485	0.694	0.389	0.232	0.374	0.389	0.139	0.034	0.162	0.051	0.055	0.034	0.027	0.028	3.777	5.514	3.037	1.815	2.919	3.027	1.082
0.479	0.703	0.384	0.235	0.375	0.389	0.14	0.033	0.163	0.05	0.055	0.034	0.027	0.027	3.734	5.58	3.001	1.836	2.924	3.03	1.09
0.474	0.707	0.385	0.235	0.373	0.389	0.141	0.033	0.162	0.05	0.055	0.033	0.027	0.027	3.697	5.616	3.009	1.838	2.909	3.031	1.101
0.484	0.697	0.387	0.24	0.374	0.39	0.14	0.034	0.163	0.05	0.055	0.033	0.026	0.026	3.775	5.535	3.026	1.873	2.917	3.038	1.093
0.484	0.697	0.387	0.24	0.374	0.39	0.14	0.034	0.163	0.05	0.055	0.033	0.026	0.026	3.775	5.535	3.026	1.873	2.917	3.038	1.093
0.462	0.705	0.39	0.24	0.378	0.387	0.14	0.033	0.163	0.051	0.054	0.032	0.026	0.027	3.604	5.6	3.051	1.874	2.949	3.013	1.086
0.464	0.702	0.387	0.241	0.386	0.39	0.138	0.031	0.163	0.05	0.055	0.033	0.026	0.026	3.617	5.573	3.024	1.883	3.011	3.036	1.076
0.457	0.707	0.385	0.24	0.39	0.388	0.138	0.031	0.164	0.049	0.055	0.032	0.026	0.026	3.56	5.619	3.009	1.877	3.039	3.022	1.073
0.454	0.709	0.385	0.241	0.387	0.388	0.138	0.032	0.163	0.05	0.055	0.032	0.026	0.027	3.534	5.632	3.005	1.882	3.013	3.023	1.076
0.45	0.706	0.39	0.24	0.386	0.389	0.138	0.033	0.164	0.051	0.056	0.032	0.026	0.027	3.506	5.608	3.044	1.878	3.01	3.029	1.075
0.451	0.705	0.391	0.241	0.384	0.393	0.138	0.033	0.164	0.051	0.055	0.032	0.025	0.026	3.517	5.598	3.052	1.886	2.994	3.059	1.077
0.451	0.714	0.388	0.239	0.389	0.389	0.14	0.033	0.163	0.05	0.055	0.031	0.025	0.026	3.514	5.667	3.033	1.872	3.028	3.028	1.089
0.451	0.714	0.388	0.239	0.389	0.389	0.14	0.033	0.163	0.05	0.055	0.031	0.025	0.026	3.514	5.667	3.033	1.872	3.028	3.028	1.089
0.451	0.714	0.388	0.239	0.389	0.389	0.14	0.033	0.163	0.05	0.055	0.031	0.025	0.026	3.514	5.667	3.033	1.872	3.028	3.028	1.089
0.447	0.712	0.389	0.24	0.386	0.387	0.139	0.033	0.163	0.05	0.054	0.032	0.026	0.026	3.487	5.655	3.042	1.874	3.012	3.014	1.082
0.447	0.712	0.389	0.24	0.386	0.387	0.139	0.033	0.163	0.05	0.054	0.032	0.026	0.026	3.487	5.655	3.042	1.874	3.012	3.014	1.082
0.447	0.712	0.389	0.24	0.386	0.387	0.139	0.033	0.163	0.05	0.054	0.032	0.026	0.026	3.487	5.655	3.042	1.874	3.012	3.014	1.082
0.447	0.702	0.397	0.242	0.389	0.392	0.139	0.034	0.163	0.05	0.054	0.032	0.025	0.025	3.481	5.574	3.104	1.889	3.035	3.049	1.083
0.453	0.703	0.394	0.242	0.387	0.39	0.138	0.035	0.164	0.05	0.054	0.031	0.025	0.026	3.529	5.586	3.08	1.888	3.017	3.04	1.074
0.454	0.703	0.395	0.241	0.389	0.39	0.138	0.035	0.164	0.05	0.054	0.031	0.025	0.026	3.538	5.581	3.085	1.88	3.027	3.035	1.076
0.452	0.705	0.395	0.241	0.388	0.391	0.138	0.035	0.165	0.05	0.054	0.031	0.025	0.026	3.524	5.601	3.083	1.881	3.025	3.045	1.078
0.452	0.705	0.395	0.241	0.388	0.391	0.138	0.035	0.165	0.05	0.054	0.031	0.025	0.026	3.524	5.601	3.083	1.881	3.025	3.045	1.078
0.451	0.703	0.396	0.243	0.391	0.394	0.138	0.036	0.165	0.051	0.053	0.031	0.024	0.025	3.515	5.583	3.093	1.902	3.044	3.07	1.072
0.451	0.706	0.396	0.242	0.389	0.392	0.139	0.036	0.165	0.051	0.053	0.031	0.025	0.025	3.516	5.607	3.095	1.889	3.028	3.049	1.079
0.447	0.712	0.395	0.242	0.39	0.391	0.139	0.036	0.165	0.05	0.052	0.03	0.024	0.025	3.488	5.656	3.087	1.893	3.039	3.046	1.082
0.447	0.712	0.395	0.242	0.39	0.391	0.139	0.036	0.165	0.05	0.052	0.03	0.024	0.025	3.488	5.656	3.087	1.893	3.039	3.046	1.082
0.45	0.706	0.398	0.243	0.388	0.39	0.14	0.036	0.166	0.05	0.052	0.03	0.024	0.025	3.51	5.607	3.108	1.898	3.026	3.038	1.087
0.44	0.703	0.399	0.245	0.389	0.391	0.14	0.035	0.167	0.051	0.054	0.031	0.025	0.025	3.43	5.586	3.12	1.919	3.029	3.044	1.09
0.44	0.703	0.399	0.245	0.389	0.391	0.14	0.035	0.167	0.051	0.054	0.031	0.025	0.025	3.43	5.586	3.12	1.919	3.029	3.044	1.09
0.44	0.703	0.399	0.245	0.389	0.391	0.14	0.035	0.167	0.051	0.054	0.031	0.025	0.025	3.43	5.586	3.12	1.919	3.029	3.044	1.09
0.44	0.703	0.399	0.245	0.389	0.391	0.14	0.035	0.167	0.051	0.054	0.031	0.025	0.025	3.43	5.586	3.12	1.919	3.029	3.044	1.09
0.444	0.701	0.395	0.245	0.388	0.392	0.14	0.036	0.167	0.051	0.054	0.031	0.025	0.025	3.464	5.572	3.088	1.914	3.023	3.054	1.093
0.451	0.702	0.397	0.245	0.385	0.393	0.141	0.036	0.167	0.051	0.053	0.031	0.025	0.025	3.515	5.575	3.106	1.912	3.004	3.063	1.094
0.458	0.698	0.395	0.245	0.388	0.391	0.141	0.036	0.167	0.051	0.053	0.03	0.025	0.025	3.571	5.549	3.089	1.917	3.02	3.044	1.099
0.459	0.702	0.391	0.249	0.39	0.39	0.141	0.036	0.167	0.05	0.054	0.03	0.024	0.025	3.58	5.582	3.058	1.945	3.04	3.038	1.1
0.459	0.702	0.391	0.249	0.39	0.39	0.141	0.036	0.167	0.05	0.054	0.03	0.024	0.025	3.58	5.582	3.058	1.945	3.04	3.038	1.1
0.454	0.703	0.393	0.247	0.388	0.391	0.141	0.036	0.167	0.049	0.053	0.03	0.024	0.025	3.537	5.588	3.071	1.934	3.026	3.043	1.099
0.454	0.703	0.393	0.247	0.388	0.391	0.141	0.036	0.167	0.049	0.053	0.03	0.024	0.025	3.537	5.588	3.071	1.934	3.026	3.043	1.099
0.454	0.706	0.395	0.246	0.389	0.392	0.142	0.037	0.166	0.049	0.053	0.03	0.024	0.025	3.54	5.607	3.083	1.926	3.031	3.051	1.103
0.453	0.707	0.394	0.244	0.393	0.39	0.142	0.036	0.166	0.049	0.052	0.03	0.024	0.025	3.534	5.614	3.079	1.906	3.059	3.035	1.105
0.448	0.711	0.395	0.242	0.39	0.392	0.142	0.035	0.165	0.05	0.052	0.03	0.024	0.024	3.493	5.651	3.083	1.894	3.042	3.05	1.108
0.448	0.711	0.395	0.242	0.39	0.392	0.142	0.035	0.165	0.05	0.052	0.03	0.024	0.024	3.493	5.651	3.083	1.894	3.042	3.05	1.108
0.443	0.71	0.394	0.243	0.391	0.392	0.141	0.035	0.165	0.05	0.053	0.03	0.024	0.025	3.45	5.64	3.078	1.902	3.048	3.051	1.101
0.451	0.708	0.392	0.247	0.393	0.392	0.142	0.035	0.165	0.051	0.053	0.03	0.024	0.024	3.513	5.622	3.06	1.929	3.059	3.05	1.103
0.451	0.708	0.392	0.247	0.393	0.392	0.142	0.035	0.165	0.051	0.053	0.03	0.024	0.024	3.513	5.622	3.06	1.929	3.059	3.05	1.103
0.451	0.708	0.392	0.247	0.393	0.392	0.142	0.035	0.165	0.051	0.053	0.03	0.024	0.024	3.513	5.622	3.06	1.929	3.059	3.05	1.103
0.451	0.708	0.392	0.247	0.393	0.392	0.142	0.035	0.165	0.051	0.053	0.03	0.024	0.024	3.513	5.622	3.06	1.929	3.059	3.05	1.103
0.451	0.708	0.392	0.247	0.393	0.392	0.142	0.035	0.165	0.051	0.053	0.03	0.024	0.024	3.513	5.622	3.06	1.929	3.059	3.05	1.103
0.451	0.708	0.392	0.247	0.393	0.392	0.142	0.035	0.165	0.051	0.053	0.03	0.024	0.024	3.513	5.622	3.06	1.929	3.059	3.05	1.103
0.447	0.711	0.389	0.243	0.391	0.391	0.144	0.035	0.165	0.051	0.053	0.031	0.025	0.025	3.482	5.646	3.043	1.9	3.048	3.042	1.117
0.453	0.708	0.393	0.242	0.389	0.39	0.144	0.035	0.165	0.051	0.053	0.031	0.025	0.025	3.535	5.622	3.073	1.892	3.029	3.033	1.119
0.453	0.708	0.393	0.242	0.389	0.39	0.144	0.035	0.165	0.051	0.053	0.031	0.025	0.025	3.535	5.622	3.073	1.892	3.029	3.033	1.119
0.453	0.708	0.393	0.242	0.389	0.39	0.144	0.035	0.165	0.051	0.053	0.031	0.025	0.025	3.535	5.622	3.073	1.892	3.029	3.033	1.119
0.448	0.707	0.391	0.245	0.389	0.386	0.143	0.035	0.165	0.05	0.054	0.031	0.025	0.026	3.496	5.619	3.055	1.915	3.033	3.003	1.113
0.463	0.708	0.386	0.243	0.39	0.383	0.143	0.034	0.166	0.05	0.053	0.031	0.025	0.026	3.609	5.623	3.019	1.902	3.037	2.982	1.114
0.463	0.708	0.386	0.243	0.39	0.383	0.143	0.034	0.166	0.05	0.053	0.031	0.025	0.026	3.609	5.623	3.019	1.902	3.037	2.982	1.114
0.465	0.706	0.387	0.243	0.388	0.386	0.143	0.035	0.166	0.05	0.054	0.031	0.025	0.026	3.629	5.613	3.023	1.902	3.023	3.001	1.113
0.462	0.704	0.389	0.236	0.392	0.386	0.142	0.037	0.167	0.05	0.053	0.032	0.026	0.026	3.604	5.596	3.041	1.848	3.055	3.004	1.109
0.461	0.71	0.386	0.237	0.391	0.387	0.143	0.037	0.166	0.05	0.052	0.032	0.025	0.026	3.592	5.645	3.014	1.855	3.048	3.013	1.113
0.452	0.719	0.387	0.24	0.393	0.386	0.142	0.037	0.167	0.05	0.053	0.031	0.025	0.025	3.527	5.713	3.021	1.874	3.062	3.008	1.104
0.454	0.717	0.381	0.243	0.396	0.388	0.143	0.037	0.166	0.05	0.053	0.03	0.025	0.025	3.54	5.699	2.978	1.901	3.088	3.018	1.11
0.454	0.717	0.381	0.243	0.396	0.388	0.143	0.037	0.166	0.05	0.053	0.03	0.025	0.025	3.54	5.699	2.978	1.901	3.088	3.018	1.11
0.452	0.718	0.382	0.246	0.394	0.386	0.142	0.037	0.166	0.05	0.053	0.03	0.025	0.025	3.526	5.705	2.982	1.921	3.069	3.007	1.107
0.451	0.709	0.385	0.247	0.395	0.383	0.142	0.036	0.166	0.05	0.053	0.031	0.025	0.025	3.521	5.632	3.009	1.935	3.077	2.985	1.109
0.45	0.711	0.388	0.248	0.386	0.382	0.143	0.037	0.165	0.052	0.052	0.03	0.025	0.026	3.509	5.65	3.036	1.941	3.005	2.97	1.111
0.449	0.711	0.387	0.25	0.387	0.382	0.143	0.038	0.164	0.051	0.052	0.031	0.025	0.026	3.504	5.647	3.024	1.955	3.014	2.975	1.112
0.442	0.715	0.384	0.25	0.387	0.386	0.142	0.037	0.164	0.053	0.053	0.031	0.025	0.026	3.445	5.679	3.005	1.953	3.015	3.009	1.105
0.443	0.711	0.392	0.248	0.386	0.391	0.142	0.037	0.165	0.052	0.053	0.03	0.025	0.025	3.454	5.647	3.064	1.938	3.005	3.046	1.106
0.443	0.714	0.394	0.244	0.386	0.394	0.143	0.037	0.166	0.051	0.052	0.03	0.025	0.024	3.455	5.671	3.077	1.906	3.006	3.065	1.113
0.442	0.708	0.394	0.247	0.384	0.397	0.144	0.038	0.167	0.051	0.053	0.031	0.024	0.024	3.449	5.629	3.079	1.93	2.995	3.09	1.125
0.434	0.715	0.394	0.247	0.385	0.395	0.145	0.038	0.166	0.05	0.053	0.031	0.024	0.024	3.389	5.682	3.08	1.927	3.002	3.074	1.13
0.434	0.715	0.394	0.247	0.385	0.395	0.145	0.038	0.166	0.05	0.053	0.031	0.024	0.024	3.389	5.682	3.08	1.927	3.002	3.074	1.13
0.438	0.711	0.396	0.243	0.386	0.391	0.146	0.037	0.167	0.05	0.052	0.031	0.025	0.025	3.418	5.647	3.092	1.902	3.008	3.047	1.138
0.436	0.712	0.397	0.245	0.384	0.394	0.146	0.038	0.167	0.049	0.052	0.031	0.024	0.024	3.398	5.66	3.1	1.913	2.993	3.069	1.14
0.438	0.713	0.396	0.241	0.385	0.394	0.146	0.038	0.167	0.049	0.053	0.031	0.025	0.025	3.414	5.665	3.096	1.885	2.998	3.065	1.138
0.439	0.714	0.392	0.243	0.387	0.392	0.146	0.037	0.168	0.05	0.053	0.031	0.025	0.025	3.427	5.676	3.062	1.897	3.017	3.052	1.14
0.439	0.714	0.392	0.243	0.387	0.392	0.146	0.037	0.168	0.05	0.053	0.031	0.025	0.025	3.427	5.676	3.062	1.897	3.017	3.052	1.14
0.439	0.714	0.392	0.243	0.387	0.392	0.146	0.037	0.168	0.05	0.053	0.031	0.025	0.025	3.427	5.676	3.062	1.897	3.017	3.052	1.14
0.433	0.718	0.392	0.242	0.386	0.39	0.146	0.037	0.168	0.051	0.053	0.031	0.025	0.025	3.379	5.706	3.066	1.89	3.006	3.036	1.139
0.43	0.709	0.402	0.244	0.385	0.393	0.145	0.038	0.169	0.05	0.054	0.032	0.025	0.025	3.352	5.633	3.138	1.909	2.999	3.057	1.13
0.436	0.709	0.403	0.24	0.386	0.394	0.146	0.038	0.169	0.05	0.053	0.031	0.024	0.024	3.402	5.638	3.145	1.88	3.005	3.064	1.133
0.442	0.709	0.401	0.24	0.388	0.394	0.145	0.037	0.169	0.05	0.053	0.031	0.024	0.024	3.447	5.631	3.131	1.877	3.021	3.07	1.13
0.442	0.709	0.401	0.24	0.388	0.394	0.145	0.037	0.169	0.05	0.053	0.031	0.024	0.024	3.447	5.631	3.131	1.877	3.021	3.07	1.13
0.45	0.705	0.4	0.239	0.391	0.391	0.146	0.037	0.168	0.05	0.053	0.03	0.024	0.024	3.51	5.603	3.124	1.87	3.045	3.045	1.137
0.446	0.709	0.401	0.238	0.39	0.393	0.146	0.038	0.168	0.049	0.053	0.031	0.024	0.024	3.477	5.638	3.133	1.862	3.036	3.062	1.135
0.444	0.716	0.396	0.24	0.395	0.394	0.144	0.039	0.169	0.049	0.053	0.03	0.024	0.024	3.46	5.694	3.093	1.874	3.074	3.07	1.121
0.443	0.712	0.396	0.243	0.395	0.394	0.143	0.039	0.169	0.049	0.053	0.03	0.024	0.024	3.454	5.662	3.095	1.898	3.075	3.066	1.117
0.45	0.706	0.398	0.243	0.394	0.394	0.142	0.038	0.17	0.049	0.053	0.03	0.024	0.024	3.512	5.616	3.107	1.9	3.068	3.063	1.108
0.45	0.706	0.398	0.243	0.394	0.394	0.142	0.038	0.17	0.049	0.053	0.03	0.024	0.024	3.512	5.616	3.107	1.9	3.068	3.063	1.108
0.45	0.706	0.398	0.243	0.394	0.394	0.142	0.038	0.17	0.049	0.053	0.03	0.024	0.024	3.512	5.616	3.107	1.9	3.068	3.063	1.108
0.444	0.702	0.404	0.243	0.397	0.39	0.142	0.038	0.169	0.049	0.053	0.029	0.023	0.024	3.464	5.583	3.158	1.9	3.096	3.033	1.108
0.444	0.702	0.404	0.243	0.397	0.39	0.142	0.038	0.169	0.049	0.053	0.029	0.023	0.024	3.464	5.583	3.158	1.9	3.096	3.033	1.108
0.443	0.702	0.407	0.243	0.398	0.389	0.143	0.039	0.169	0.049	0.053	0.029	0.024	0.024	3.457	5.579	3.178	1.897	3.099	3.031	1.11
0.443	0.702	0.407	0.243	0.398	0.389	0.143	0.039	0.169	0.049	0.053	0.029	0.024	0.024	3.457	5.579	3.178	1.897	3.099	3.031	1.11
0.441	0.701	0.407	0.241	0.4	0.388	0.143	0.039	0.169	0.049	0.052	0.029	0.023	0.024	3.439	5.576	3.183	1.881	3.118	3.021	1.112
0.444	0.706	0.411	0.235	0.399	0.388	0.143	0.039	0.17	0.048	0.052	0.03	0.023	0.024	3.464	5.615	3.21	1.837	3.108	3.022	1.109
0.437	0.705	0.411	0.235	0.399	0.39	0.142	0.039	0.169	0.049	0.051	0.03	0.024	0.024	3.406	5.605	3.209	1.836	3.107	3.034	1.103
0.437	0.705	0.411	0.235	0.399	0.39	0.142	0.039	0.169	0.049	0.051	0.03	0.024	0.024	3.406	5.605	3.209	1.836	3.107	3.034	1.103
0.437	0.705	0.411	0.235	0.399	0.39	0.142	0.039	0.169	0.049	0.051	0.03	0.024	0.024	3.406	5.605	3.209	1.836	3.107	3.034	1.103
0.437	0.705	0.411	0.235	0.399	0.39	0.142	0.039	0.169	0.049	0.051	0.03	0.024	0.024	3.406	5.605	3.209	1.836	3.107	3.034	1.103
0.446	0.709	0.403	0.236	0.399	0.391	0.141	0.039	0.17	0.049	0.052	0.03	0.023	0.024	3.476	5.637	3.152	1.847	3.107	3.046	1.098
0.45	0.71	0.398	0.239	0.396	0.396	0.139	0.039	0.17	0.047	0.052	0.03	0.024	0.024	3.512	5.646	3.106	1.871	3.084	3.084	1.084
0.455	0.704	0.401	0.239	0.395	0.391	0.139	0.038	0.17	0.049	0.052	0.029	0.024	0.024	3.549	5.598	3.132	1.871	3.073	3.041	1.086
0.452	0.702	0.406	0.242	0.397	0.386	0.139	0.038	0.17	0.05	0.052	0.029	0.023	0.024	3.523	5.582	3.172	1.889	3.095	3.008	1.084
0.451	0.699	0.406	0.246	0.395	0.388	0.14	0.039	0.171	0.048	0.051	0.029	0.024	0.024	3.519	5.562	3.172	1.919	3.076	3.018	1.091
0.445	0.701	0.409	0.246	0.391	0.389	0.14	0.041	0.172	0.048	0.05	0.029	0.024	0.024	3.47	5.572	3.195	1.921	3.048	3.026	1.086
0.447	0.704	0.407	0.245	0.392	0.39	0.139	0.04	0.172	0.049	0.051	0.029	0.023	0.024	3.488	5.595	3.183	1.915	3.057	3.033	1.085
0.447	0.704	0.407	0.245	0.392	0.39	0.139	0.04	0.172	0.049	0.051	0.029	0.023	0.024	3.488	5.595	3.183	1.915	3.057	3.033	1.085
0.449	0.706	0.405	0.244	0.39	0.392	0.141	0.041	0.173	0.049	0.051	0.029	0.023	0.024	3.503	5.617	3.16	1.907	3.041	3.048	1.094
0.448	0.708	0.402	0.244	0.392	0.394	0.141	0.041	0.173	0.048	0.05	0.029	0.023	0.024	3.496	5.628	3.141	1.905	3.054	3.067	1.094
0.451	0.707	0.408	0.239	0.391	0.395	0.141	0.042	0.173	0.049	0.05	0.029	0.023	0.024	3.521	5.623	3.186	1.864	3.049	3.071	1.097
0.454	0.702	0.407	0.241	0.388	0.397	0.142	0.042	0.174	0.049	0.051	0.03	0.023	0.024	3.547	5.583	3.183	1.881	3.023	3.091	1.103
0.448	0.698	0.41	0.239	0.391	0.399	0.143	0.042	0.173	0.049	0.051	0.03	0.023	0.024	3.497	5.554	3.2	1.869	3.048	3.104	1.111
0.447	0.699	0.415	0.24	0.39	0.398	0.142	0.043	0.172	0.049	0.051	0.03	0.023	0.023	3.489	5.558	3.242	1.873	3.036	3.095	1.108
0.451	0.694	0.417	0.238	0.388	0.397	0.142	0.043	0.173	0.049	0.051	0.03	0.024	0.024	3.522	5.517	3.256	1.863	3.023	3.088	1.108
0.444	0.699	0.417	0.238	0.386	0.397	0.142	0.043	0.174	0.049	0.05	0.03	0.023	0.024	3.464	5.559	3.257	1.86	3.01	3.088	1.107
0.444	0.699	0.417	0.238	0.386	0.397	0.142	0.043	0.174	0.049	0.05	0.03	0.023	0.024	3.464	5.559	3.257	1.86	3.01	3.088	1.107
0.437	0.704	0.415	0.237	0.386	0.394	0.142	0.043	0.173	0.048	0.051	0.03	0.024	0.024	3.408	5.602	3.245	1.85	3.007	3.067	1.102
0.437	0.704	0.415	0.237	0.386	0.394	0.142	0.043	0.173	0.048	0.051	0.03	0.024	0.024	3.408	5.602	3.245	1.85	3.007	3.067	1.102
0.439	0.705	0.412	0.24	0.384	0.393	0.141	0.043	0.172	0.048	0.052	0.031	0.024	0.025	3.428	5.607	3.222	1.873	2.989	3.062	1.097
0.441	0.7	0.411	0.244	0.385	0.391	0.141	0.042	0.171	0.049	0.051	0.03	0.024	0.025	3.44	5.563	3.212	1.909	2.997	3.043	1.097
0.447	0.702	0.409	0.243	0.38	0.397	0.141	0.043	0.171	0.049	0.05	0.031	0.024	0.024	3.488	5.585	3.197	1.895	2.96	3.093	1.096
0.447	0.702	0.409	0.243	0.38	0.397	0.141	0.043	0.171	0.049	0.05	0.031	0.024	0.024	3.488	5.585	3.197	1.895	2.96	3.093	1.096
0.444	0.694	0.418	0.243	0.383	0.394	0.141	0.042	0.171	0.049	0.05	0.03	0.024	0.024	3.469	5.519	3.266	1.901	2.987	3.066	1.098
0.444	0.694	0.418	0.243	0.383	0.394	0.141	0.042	0.171	0.049	0.05	0.03	0.024	0.024	3.469	5.519	3.266	1.901	2.987	3.066	1.098
0.442	0.695	0.418	0.243	0.384	0.395	0.141	0.041	0.172	0.049	0.049	0.03	0.024	0.024	3.446	5.527	3.269	1.895	2.991	3.071	1.101
0.442	0.697	0.419	0.242	0.383	0.394	0.141	0.041	0.171	0.05	0.05	0.029	0.024	0.024	3.446	5.546	3.277	1.889	2.98	3.064	1.098
0.442	0.697	0.419	0.242	0.383	0.394	0.141	0.041	0.171	0.05	0.05	0.029	0.024	0.024	3.446	5.546	3.277	1.889	2.98	3.064	1.098
