b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.414	0.713	0.412	0.241	0.366	0.395	0.146	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.304	5.98	3.263	1.907	2.874	3.101	1.147
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.413	0.714	0.412	0.241	0.367	0.394	0.147	0.068	0.184	0.047	0.049	0.031	0.025	0.025	3.3	5.985	3.265	1.911	2.885	3.087	1.152
0.392	0.715	0.415	0.244	0.368	0.394	0.147	0.068	0.184	0.048	0.051	0.031	0.025	0.025	3.128	5.996	3.291	1.932	2.893	3.087	1.15
0.392	0.715	0.415	0.244	0.368	0.394	0.147	0.068	0.184	0.048	0.051	0.031	0.025	0.025	3.128	5.996	3.291	1.932	2.893	3.087	1.15
0.389	0.714	0.417	0.24	0.369	0.394	0.147	0.069	0.184	0.048	0.051	0.031	0.025	0.026	3.112	5.991	3.305	1.906	2.9	3.089	1.15
0.381	0.716	0.418	0.241	0.367	0.395	0.146	0.068	0.184	0.048	0.052	0.031	0.025	0.026	3.047	6.002	3.308	1.915	2.89	3.099	1.145
0.379	0.723	0.412	0.241	0.369	0.394	0.146	0.069	0.183	0.049	0.051	0.031	0.025	0.025	3.03	6.066	3.264	1.914	2.906	3.094	1.142
0.375	0.725	0.412	0.247	0.37	0.392	0.145	0.069	0.184	0.049	0.05	0.03	0.025	0.026	2.999	6.079	3.269	1.958	2.905	3.073	1.136
0.373	0.725	0.409	0.246	0.37	0.393	0.145	0.069	0.183	0.05	0.051	0.031	0.025	0.026	2.98	6.082	3.243	1.948	2.913	3.082	1.138
0.374	0.728	0.408	0.245	0.37	0.393	0.145	0.068	0.184	0.05	0.051	0.031	0.026	0.026	2.986	6.111	3.231	1.943	2.911	3.08	1.136
0.377	0.729	0.406	0.245	0.369	0.394	0.145	0.068	0.184	0.049	0.051	0.031	0.025	0.026	3.013	6.118	3.221	1.943	2.902	3.09	1.138
0.384	0.726	0.404	0.249	0.365	0.392	0.145	0.068	0.184	0.05	0.05	0.031	0.026	0.026	3.071	6.087	3.202	1.977	2.873	3.078	1.136
0.386	0.726	0.406	0.246	0.367	0.399	0.145	0.068	0.183	0.05	0.051	0.031	0.025	0.025	3.081	6.087	3.219	1.954	2.883	3.126	1.139
0.385	0.72	0.409	0.241	0.371	0.396	0.145	0.068	0.183	0.053	0.052	0.032	0.025	0.026	3.076	6.036	3.247	1.914	2.915	3.104	1.138
0.381	0.713	0.411	0.241	0.371	0.396	0.146	0.068	0.182	0.052	0.054	0.032	0.026	0.026	3.046	5.978	3.265	1.914	2.917	3.104	1.147
0.393	0.713	0.403	0.239	0.366	0.399	0.146	0.069	0.184	0.053	0.053	0.034	0.027	0.027	3.139	5.984	3.196	1.898	2.879	3.129	1.145
0.391	0.709	0.405	0.239	0.369	0.395	0.146	0.069	0.184	0.052	0.053	0.034	0.027	0.027	3.129	5.948	3.218	1.899	2.907	3.102	1.149
0.402	0.71	0.398	0.237	0.372	0.398	0.147	0.068	0.184	0.053	0.055	0.034	0.026	0.026	3.215	5.953	3.159	1.881	2.929	3.122	1.15
0.397	0.711	0.398	0.242	0.374	0.395	0.147	0.069	0.184	0.052	0.054	0.034	0.026	0.026	3.17	5.967	3.157	1.922	2.943	3.101	1.153
0.397	0.711	0.398	0.242	0.374	0.395	0.147	0.069	0.184	0.052	0.054	0.034	0.026	0.026	3.17	5.967	3.157	1.922	2.943	3.101	1.153
0.391	0.707	0.401	0.246	0.375	0.393	0.147	0.069	0.185	0.054	0.055	0.033	0.027	0.026	3.128	5.933	3.182	1.952	2.953	3.081	1.157
0.391	0.714	0.4	0.244	0.376	0.401	0.148	0.07	0.184	0.053	0.054	0.033	0.025	0.025	3.131	5.992	3.172	1.936	2.956	3.147	1.158
0.384	0.718	0.398	0.24	0.376	0.4	0.146	0.071	0.186	0.054	0.053	0.033	0.026	0.026	3.072	6.034	3.162	1.909	2.958	3.137	1.143
0.38	0.715	0.403	0.241	0.379	0.397	0.145	0.071	0.187	0.054	0.053	0.033	0.026	0.026	3.044	6.008	3.203	1.915	2.98	3.116	1.139
0.381	0.711	0.398	0.243	0.376	0.394	0.145	0.073	0.186	0.055	0.056	0.034	0.027	0.027	3.048	5.968	3.163	1.93	2.958	3.09	1.139
0.389	0.712	0.393	0.243	0.375	0.394	0.144	0.071	0.186	0.056	0.056	0.034	0.027	0.027	3.115	5.981	3.128	1.936	2.952	3.093	1.134
0.399	0.718	0.384	0.247	0.373	0.396	0.144	0.073	0.184	0.054	0.057	0.034	0.027	0.027	3.191	6.027	3.05	1.966	2.936	3.11	1.131
0.396	0.717	0.386	0.246	0.375	0.392	0.145	0.072	0.183	0.054	0.057	0.034	0.027	0.027	3.17	6.01	3.067	1.956	2.951	3.08	1.136
0.399	0.709	0.389	0.246	0.377	0.389	0.144	0.071	0.184	0.055	0.056	0.034	0.027	0.028	3.195	5.95	3.094	1.959	2.967	3.056	1.13
0.399	0.709	0.389	0.246	0.377	0.389	0.144	0.071	0.184	0.055	0.056	0.034	0.027	0.028	3.195	5.95	3.094	1.959	2.967	3.056	1.13
0.405	0.708	0.387	0.246	0.381	0.387	0.144	0.071	0.184	0.055	0.057	0.033	0.027	0.028	3.241	5.937	3.077	1.953	2.999	3.04	1.13
0.4	0.71	0.387	0.246	0.38	0.389	0.144	0.071	0.185	0.055	0.057	0.034	0.027	0.028	3.203	5.957	3.074	1.953	2.989	3.054	1.133
0.379	0.72	0.391	0.244	0.387	0.391	0.144	0.071	0.186	0.054	0.057	0.033	0.026	0.027	3.03	6.045	3.107	1.937	3.045	3.066	1.129
0.373	0.715	0.401	0.24	0.38	0.39	0.143	0.071	0.187	0.054	0.056	0.034	0.027	0.027	2.987	6.01	3.188	1.905	2.994	3.065	1.121
0.369	0.719	0.398	0.241	0.38	0.39	0.143	0.07	0.188	0.054	0.057	0.034	0.027	0.028	2.953	6.04	3.159	1.918	2.995	3.065	1.121
0.369	0.719	0.398	0.241	0.38	0.39	0.143	0.07	0.188	0.054	0.057	0.034	0.027	0.028	2.953	6.04	3.159	1.918	2.995	3.065	1.121
0.368	0.722	0.397	0.241	0.382	0.39	0.143	0.069	0.188	0.053	0.057	0.034	0.027	0.028	2.94	6.063	3.15	1.915	3.004	3.058	1.124
0.374	0.714	0.397	0.243	0.38	0.391	0.144	0.07	0.188	0.054	0.057	0.033	0.027	0.028	2.995	6	3.153	1.933	2.994	3.07	1.131
0.375	0.723	0.396	0.24	0.375	0.389	0.143	0.07	0.188	0.055	0.057	0.034	0.027	0.028	3.002	6.071	3.15	1.912	2.956	3.057	1.125
0.371	0.714	0.404	0.236	0.376	0.387	0.143	0.068	0.189	0.055	0.058	0.035	0.028	0.028	2.964	6.002	3.212	1.875	2.96	3.037	1.122
0.369	0.715	0.398	0.238	0.38	0.386	0.143	0.068	0.189	0.054	0.057	0.035	0.028	0.029	2.952	6.014	3.165	1.889	2.994	3.03	1.123
0.369	0.715	0.398	0.238	0.38	0.386	0.143	0.068	0.189	0.054	0.057	0.035	0.028	0.029	2.952	6.014	3.165	1.889	2.994	3.03	1.123
0.378	0.712	0.402	0.237	0.375	0.385	0.143	0.066	0.19	0.055	0.057	0.034	0.028	0.029	3.019	5.987	3.194	1.884	2.956	3.026	1.122
0.377	0.714	0.4	0.236	0.377	0.384	0.144	0.067	0.19	0.054	0.057	0.035	0.028	0.029	3.008	6.005	3.179	1.876	2.969	3.014	1.129
0.377	0.714	0.4	0.236	0.377	0.384	0.144	0.067	0.19	0.054	0.057	0.035	0.028	0.029	3.008	6.005	3.179	1.876	2.969	3.014	1.129
0.375	0.717	0.399	0.234	0.377	0.386	0.143	0.066	0.19	0.055	0.057	0.035	0.028	0.029	2.991	6.028	3.166	1.857	2.97	3.033	1.127
0.373	0.717	0.4	0.234	0.376	0.386	0.143	0.066	0.191	0.056	0.058	0.035	0.028	0.029	2.979	6.03	3.179	1.861	2.961	3.032	1.125
0.369	0.721	0.398	0.234	0.375	0.385	0.143	0.065	0.19	0.056	0.057	0.035	0.029	0.029	2.946	6.065	3.164	1.864	2.952	3.022	1.121
0.367	0.722	0.395	0.237	0.375	0.388	0.142	0.065	0.191	0.055	0.058	0.035	0.028	0.029	2.927	6.078	3.138	1.884	2.955	3.044	1.116
0.369	0.716	0.396	0.238	0.379	0.389	0.142	0.065	0.192	0.056	0.058	0.035	0.028	0.029	2.948	6.025	3.147	1.894	2.989	3.059	1.116
0.374	0.718	0.394	0.238	0.384	0.387	0.142	0.065	0.192	0.056	0.058	0.035	0.027	0.028	2.985	6.046	3.132	1.897	3.021	3.041	1.113
0.38	0.714	0.394	0.238	0.381	0.386	0.141	0.064	0.193	0.055	0.057	0.034	0.028	0.029	3.031	6.015	3.132	1.893	3.003	3.03	1.11
0.386	0.706	0.396	0.243	0.382	0.388	0.142	0.066	0.192	0.055	0.059	0.034	0.027	0.028	3.082	5.941	3.144	1.932	3.007	3.044	1.112
0.386	0.705	0.394	0.242	0.382	0.389	0.139	0.066	0.191	0.056	0.058	0.034	0.028	0.029	3.079	5.93	3.13	1.925	3.01	3.054	1.095
0.388	0.704	0.396	0.241	0.383	0.387	0.14	0.067	0.191	0.056	0.059	0.034	0.028	0.028	3.099	5.926	3.15	1.914	3.013	3.036	1.098
0.391	0.705	0.395	0.238	0.384	0.387	0.141	0.068	0.191	0.055	0.058	0.035	0.028	0.029	3.121	5.932	3.14	1.892	3.023	3.037	1.109
0.391	0.704	0.397	0.239	0.384	0.387	0.141	0.068	0.192	0.055	0.058	0.034	0.028	0.029	3.123	5.929	3.155	1.9	3.02	3.036	1.11
0.391	0.704	0.397	0.239	0.384	0.387	0.141	0.068	0.192	0.055	0.058	0.034	0.028	0.029	3.123	5.929	3.155	1.9	3.02	3.036	1.11
0.387	0.707	0.395	0.234	0.386	0.387	0.142	0.068	0.191	0.056	0.059	0.034	0.028	0.029	3.095	5.949	3.145	1.863	3.041	3.042	1.116
0.375	0.706	0.402	0.235	0.384	0.389	0.142	0.068	0.192	0.056	0.06	0.034	0.028	0.029	3	5.946	3.192	1.87	3.026	3.056	1.117
0.375	0.706	0.402	0.235	0.384	0.389	0.142	0.068	0.192	0.056	0.06	0.034	0.028	0.029	3	5.946	3.192	1.87	3.026	3.056	1.117
0.381	0.703	0.401	0.235	0.385	0.387	0.142	0.069	0.192	0.056	0.06	0.035	0.028	0.029	3.045	5.917	3.191	1.871	3.034	3.038	1.117
0.383	0.698	0.399	0.239	0.382	0.391	0.14	0.069	0.193	0.056	0.06	0.035	0.028	0.029	3.061	5.875	3.174	1.907	3.012	3.067	1.102
0.392	0.693	0.401	0.234	0.386	0.388	0.14	0.068	0.194	0.057	0.059	0.035	0.028	0.029	3.131	5.838	3.186	1.866	3.041	3.049	1.102
0.39	0.693	0.402	0.235	0.385	0.388	0.141	0.068	0.194	0.057	0.06	0.035	0.028	0.029	3.114	5.842	3.198	1.869	3.036	3.046	1.106
0.391	0.694	0.398	0.235	0.386	0.392	0.141	0.067	0.194	0.057	0.061	0.036	0.028	0.028	3.123	5.844	3.164	1.868	3.04	3.078	1.109
0.399	0.692	0.4	0.234	0.385	0.394	0.141	0.067	0.194	0.057	0.061	0.035	0.028	0.028	3.191	5.83	3.179	1.864	3.034	3.093	1.111
0.405	0.69	0.401	0.232	0.387	0.394	0.142	0.068	0.194	0.057	0.06	0.035	0.028	0.028	3.234	5.812	3.187	1.844	3.048	3.092	1.114
0.411	0.69	0.396	0.231	0.39	0.396	0.14	0.068	0.193	0.057	0.06	0.035	0.027	0.028	3.286	5.808	3.152	1.839	3.075	3.106	1.102
0.406	0.689	0.401	0.235	0.384	0.394	0.14	0.068	0.193	0.057	0.059	0.035	0.028	0.028	3.246	5.805	3.187	1.868	3.023	3.096	1.099
0.401	0.692	0.401	0.234	0.385	0.394	0.139	0.067	0.193	0.057	0.059	0.035	0.027	0.028	3.206	5.823	3.19	1.859	3.029	3.094	1.088
0.403	0.691	0.402	0.236	0.38	0.396	0.139	0.067	0.193	0.057	0.059	0.035	0.027	0.028	3.22	5.819	3.198	1.88	2.993	3.111	1.091
0.407	0.689	0.405	0.235	0.38	0.397	0.139	0.067	0.193	0.055	0.059	0.034	0.027	0.028	3.251	5.804	3.217	1.872	2.994	3.115	1.089
0.403	0.684	0.404	0.24	0.381	0.393	0.14	0.067	0.192	0.056	0.058	0.034	0.028	0.028	3.222	5.756	3.212	1.909	2.998	3.086	1.096
0.405	0.687	0.4	0.241	0.381	0.391	0.139	0.067	0.192	0.056	0.059	0.034	0.028	0.029	3.237	5.786	3.183	1.914	3.001	3.069	1.09
0.405	0.687	0.4	0.241	0.381	0.391	0.139	0.067	0.192	0.056	0.059	0.034	0.028	0.029	3.237	5.786	3.183	1.914	3.001	3.069	1.09
0.406	0.69	0.399	0.238	0.383	0.394	0.14	0.067	0.192	0.056	0.058	0.035	0.027	0.028	3.242	5.811	3.169	1.89	3.017	3.09	1.096
0.404	0.686	0.405	0.235	0.383	0.394	0.141	0.066	0.191	0.056	0.058	0.035	0.028	0.028	3.228	5.768	3.216	1.871	3.016	3.096	1.111
0.406	0.686	0.403	0.235	0.385	0.392	0.142	0.064	0.19	0.056	0.059	0.034	0.027	0.028	3.241	5.771	3.201	1.873	3.036	3.077	1.111
0.399	0.694	0.399	0.237	0.384	0.388	0.141	0.064	0.189	0.056	0.059	0.035	0.028	0.028	3.182	5.835	3.173	1.885	3.028	3.049	1.111
0.404	0.691	0.401	0.233	0.384	0.389	0.142	0.065	0.189	0.056	0.059	0.035	0.028	0.029	3.227	5.808	3.186	1.855	3.025	3.051	1.117
0.4	0.699	0.394	0.233	0.387	0.393	0.14	0.065	0.189	0.055	0.059	0.035	0.027	0.028	3.196	5.878	3.128	1.859	3.051	3.088	1.103
0.405	0.704	0.392	0.234	0.384	0.391	0.142	0.064	0.189	0.055	0.059	0.034	0.027	0.028	3.231	5.92	3.116	1.863	3.027	3.069	1.115
0.405	0.704	0.392	0.234	0.384	0.391	0.142	0.064	0.189	0.055	0.059	0.034	0.027	0.028	3.231	5.92	3.116	1.863	3.027	3.069	1.115
0.407	0.698	0.396	0.234	0.389	0.39	0.142	0.065	0.189	0.055	0.059	0.034	0.027	0.028	3.247	5.866	3.143	1.864	3.061	3.064	1.111
0.407	0.698	0.396	0.234	0.389	0.39	0.142	0.065	0.189	0.055	0.059	0.034	0.027	0.028	3.247	5.866	3.143	1.864	3.061	3.064	1.111
0.413	0.693	0.4	0.231	0.386	0.388	0.141	0.065	0.189	0.055	0.059	0.034	0.028	0.029	3.299	5.829	3.179	1.836	3.042	3.043	1.109
0.413	0.693	0.4	0.231	0.386	0.388	0.141	0.065	0.189	0.055	0.059	0.034	0.028	0.029	3.299	5.829	3.179	1.836	3.042	3.043	1.109
0.412	0.693	0.4	0.23	0.384	0.387	0.141	0.066	0.19	0.055	0.058	0.035	0.028	0.029	3.287	5.827	3.182	1.832	3.028	3.038	1.107
0.398	0.7	0.402	0.23	0.383	0.388	0.141	0.067	0.19	0.055	0.059	0.035	0.028	0.028	3.179	5.885	3.195	1.834	3.018	3.048	1.107
0.398	0.7	0.402	0.23	0.383	0.388	0.141	0.067	0.19	0.055	0.059	0.035	0.028	0.028	3.179	5.885	3.195	1.834	3.018	3.048	1.107
0.409	0.698	0.401	0.228	0.385	0.385	0.141	0.068	0.19	0.054	0.058	0.034	0.028	0.029	3.265	5.872	3.187	1.81	3.032	3.02	1.104
0.405	0.693	0.406	0.228	0.387	0.386	0.14	0.068	0.19	0.054	0.058	0.034	0.028	0.029	3.234	5.831	3.222	1.811	3.051	3.03	1.099
0.405	0.693	0.406	0.228	0.387	0.386	0.14	0.068	0.19	0.054	0.058	0.034	0.028	0.029	3.234	5.831	3.222	1.811	3.051	3.03	1.099
0.405	0.693	0.406	0.228	0.387	0.386	0.14	0.068	0.19	0.054	0.058	0.034	0.028	0.029	3.234	5.831	3.222	1.811	3.051	3.03	1.099
0.405	0.693	0.406	0.228	0.387	0.386	0.14	0.068	0.19	0.054	0.058	0.034	0.028	0.029	3.234	5.831	3.222	1.811	3.051	3.03	1.099
0.401	0.691	0.41	0.227	0.385	0.387	0.14	0.067	0.19	0.054	0.058	0.035	0.028	0.029	3.205	5.815	3.255	1.806	3.033	3.037	1.1
0.401	0.691	0.41	0.227	0.385	0.387	0.14	0.067	0.19	0.054	0.058	0.035	0.028	0.029	3.205	5.815	3.255	1.806	3.033	3.037	1.1
0.401	0.691	0.41	0.227	0.385	0.387	0.14	0.067	0.19	0.054	0.058	0.035	0.028	0.029	3.205	5.815	3.255	1.806	3.033	3.037	1.1
0.401	0.691	0.41	0.227	0.385	0.387	0.14	0.067	0.19	0.054	0.058	0.035	0.028	0.029	3.205	5.815	3.255	1.806	3.033	3.037	1.1
0.401	0.691	0.41	0.227	0.385	0.387	0.14	0.067	0.19	0.054	0.058	0.035	0.028	0.029	3.205	5.815	3.255	1.806	3.033	3.037	1.1
0.404	0.696	0.405	0.226	0.385	0.386	0.14	0.067	0.191	0.054	0.059	0.035	0.028	0.029	3.224	5.858	3.214	1.799	3.034	3.031	1.097
0.404	0.696	0.405	0.226	0.385	0.386	0.14	0.067	0.191	0.054	0.059	0.035	0.028	0.029	3.224	5.858	3.214	1.799	3.034	3.031	1.097
0.402	0.694	0.408	0.225	0.389	0.388	0.14	0.067	0.188	0.054	0.058	0.034	0.027	0.028	3.208	5.833	3.243	1.79	3.064	3.047	1.102
0.384	0.701	0.408	0.229	0.387	0.39	0.14	0.068	0.19	0.055	0.059	0.034	0.027	0.028	3.067	5.897	3.242	1.824	3.047	3.061	1.103
0.379	0.706	0.407	0.227	0.387	0.386	0.141	0.067	0.19	0.055	0.059	0.035	0.028	0.029	3.026	5.935	3.23	1.808	3.048	3.033	1.107
0.375	0.71	0.405	0.228	0.387	0.388	0.14	0.067	0.19	0.054	0.059	0.035	0.028	0.029	2.997	5.973	3.221	1.816	3.049	3.045	1.097
0.384	0.708	0.405	0.23	0.384	0.387	0.14	0.068	0.189	0.054	0.059	0.034	0.028	0.028	3.069	5.951	3.216	1.829	3.026	3.039	1.097
0.378	0.708	0.404	0.229	0.386	0.387	0.141	0.068	0.19	0.054	0.058	0.035	0.028	0.029	3.021	5.957	3.209	1.824	3.04	3.038	1.105
0.374	0.713	0.404	0.229	0.378	0.388	0.14	0.068	0.19	0.054	0.058	0.035	0.029	0.029	2.991	5.994	3.207	1.82	2.979	3.051	1.1
0.381	0.715	0.403	0.229	0.374	0.39	0.142	0.067	0.19	0.054	0.058	0.035	0.028	0.029	3.04	6.014	3.197	1.819	2.95	3.065	1.119
0.377	0.707	0.406	0.23	0.374	0.392	0.143	0.066	0.19	0.054	0.058	0.036	0.028	0.028	3.014	5.95	3.225	1.833	2.949	3.081	1.125
0.377	0.706	0.407	0.231	0.375	0.39	0.143	0.066	0.19	0.054	0.058	0.036	0.028	0.028	3.014	5.939	3.236	1.835	2.954	3.066	1.122
0.383	0.708	0.402	0.235	0.374	0.388	0.143	0.067	0.191	0.054	0.058	0.035	0.028	0.029	3.059	5.96	3.195	1.87	2.942	3.044	1.124
0.38	0.711	0.402	0.234	0.375	0.387	0.143	0.067	0.191	0.054	0.058	0.035	0.028	0.029	3.038	5.985	3.192	1.858	2.956	3.039	1.127
0.375	0.713	0.402	0.235	0.376	0.386	0.143	0.067	0.191	0.054	0.057	0.035	0.028	0.029	2.994	5.999	3.193	1.871	2.959	3.034	1.123
0.375	0.713	0.402	0.235	0.376	0.386	0.143	0.067	0.191	0.054	0.057	0.035	0.028	0.029	2.994	5.999	3.193	1.871	2.959	3.034	1.123
0.375	0.713	0.402	0.235	0.376	0.386	0.143	0.067	0.191	0.054	0.057	0.035	0.028	0.029	2.994	5.999	3.193	1.871	2.959	3.034	1.123
0.375	0.713	0.402	0.235	0.376	0.386	0.143	0.067	0.191	0.054	0.057	0.035	0.028	0.029	2.994	5.999	3.193	1.871	2.959	3.034	1.123
0.368	0.712	0.407	0.232	0.374	0.386	0.142	0.066	0.19	0.054	0.057	0.035	0.029	0.029	2.942	5.993	3.229	1.848	2.948	3.029	1.119
0.37	0.713	0.407	0.234	0.373	0.387	0.142	0.067	0.191	0.053	0.057	0.035	0.028	0.029	2.957	5.996	3.232	1.859	2.937	3.04	1.115
0.353	0.715	0.412	0.232	0.377	0.39	0.141	0.066	0.19	0.054	0.057	0.035	0.028	0.029	2.819	6.015	3.271	1.842	2.967	3.061	1.111
0.355	0.72	0.406	0.234	0.381	0.387	0.142	0.067	0.189	0.055	0.059	0.034	0.028	0.028	2.832	6.058	3.223	1.863	3.003	3.041	1.116
0.359	0.719	0.405	0.233	0.38	0.388	0.141	0.066	0.19	0.055	0.059	0.034	0.028	0.028	2.869	6.052	3.218	1.858	2.993	3.049	1.111
0.359	0.719	0.405	0.233	0.38	0.388	0.141	0.066	0.19	0.055	0.059	0.034	0.028	0.028	2.869	6.052	3.218	1.858	2.993	3.049	1.111
0.353	0.72	0.407	0.232	0.385	0.39	0.142	0.065	0.191	0.055	0.06	0.034	0.027	0.028	2.814	6.058	3.237	1.845	3.03	3.065	1.112
0.349	0.717	0.41	0.229	0.384	0.391	0.142	0.065	0.191	0.056	0.06	0.035	0.028	0.028	2.781	6.034	3.258	1.821	3.023	3.069	1.113
0.361	0.711	0.403	0.229	0.387	0.389	0.14	0.064	0.191	0.056	0.061	0.036	0.028	0.029	2.878	5.982	3.202	1.827	3.046	3.056	1.098
0.361	0.711	0.403	0.229	0.387	0.389	0.14	0.064	0.191	0.056	0.061	0.036	0.028	0.029	2.878	5.982	3.202	1.827	3.046	3.056	1.098
0.361	0.711	0.403	0.229	0.387	0.389	0.14	0.064	0.191	0.056	0.061	0.036	0.028	0.029	2.878	5.982	3.202	1.827	3.046	3.056	1.098
0.359	0.714	0.402	0.231	0.384	0.388	0.14	0.064	0.192	0.055	0.061	0.036	0.029	0.029	2.863	6.012	3.199	1.837	3.028	3.047	1.1
0.359	0.714	0.402	0.231	0.384	0.388	0.14	0.064	0.192	0.055	0.061	0.036	0.029	0.029	2.863	6.012	3.199	1.837	3.028	3.047	1.1
0.359	0.714	0.402	0.231	0.384	0.388	0.14	0.064	0.192	0.055	0.061	0.036	0.029	0.029	2.863	6.012	3.199	1.837	3.028	3.047	1.1
0.359	0.714	0.402	0.231	0.384	0.388	0.14	0.064	0.192	0.055	0.061	0.036	0.029	0.029	2.863	6.012	3.199	1.837	3.028	3.047	1.1
0.359	0.714	0.402	0.231	0.384	0.388	0.14	0.064	0.192	0.055	0.061	0.036	0.029	0.029	2.863	6.012	3.199	1.837	3.028	3.047	1.1
0.359	0.717	0.399	0.231	0.384	0.388	0.141	0.064	0.192	0.055	0.061	0.036	0.029	0.029	2.86	6.033	3.168	1.838	3.023	3.045	1.104
0.361	0.714	0.401	0.232	0.381	0.384	0.139	0.065	0.193	0.056	0.06	0.036	0.029	0.03	2.879	6.014	3.186	1.849	3.002	3.017	1.091
0.361	0.714	0.401	0.232	0.381	0.384	0.139	0.065	0.193	0.056	0.06	0.036	0.029	0.03	2.879	6.014	3.186	1.849	3.002	3.017	1.091
0.371	0.718	0.394	0.229	0.379	0.385	0.139	0.065	0.192	0.056	0.06	0.036	0.03	0.03	2.958	6.04	3.131	1.82	2.983	3.026	1.091
0.374	0.718	0.391	0.228	0.382	0.387	0.139	0.065	0.192	0.055	0.061	0.037	0.029	0.03	2.982	6.045	3.108	1.817	3.009	3.037	1.095
0.379	0.718	0.39	0.228	0.378	0.389	0.14	0.065	0.193	0.055	0.061	0.037	0.029	0.03	3.02	6.042	3.099	1.819	2.977	3.059	1.1
0.379	0.718	0.39	0.228	0.378	0.389	0.14	0.065	0.193	0.055	0.061	0.037	0.029	0.03	3.02	6.042	3.099	1.819	2.977	3.059	1.1
0.379	0.717	0.393	0.228	0.375	0.388	0.14	0.064	0.192	0.054	0.061	0.036	0.03	0.03	3.02	6.037	3.123	1.815	2.956	3.047	1.099
0.379	0.716	0.393	0.225	0.377	0.385	0.14	0.065	0.193	0.054	0.062	0.037	0.03	0.03	3.022	6.029	3.122	1.793	2.971	3.03	1.097
0.383	0.71	0.397	0.222	0.372	0.388	0.139	0.065	0.193	0.054	0.061	0.038	0.03	0.031	3.055	5.978	3.15	1.771	2.936	3.051	1.09
0.386	0.706	0.392	0.229	0.366	0.384	0.137	0.066	0.195	0.056	0.061	0.039	0.032	0.032	3.083	5.946	3.118	1.826	2.888	3.018	1.08
0.386	0.706	0.392	0.229	0.366	0.384	0.137	0.066	0.195	0.056	0.061	0.039	0.032	0.032	3.083	5.946	3.118	1.826	2.888	3.018	1.08
0.384	0.708	0.394	0.23	0.363	0.384	0.136	0.066	0.194	0.055	0.061	0.038	0.031	0.032	3.068	5.962	3.134	1.833	2.862	3.018	1.071
0.384	0.708	0.394	0.23	0.363	0.384	0.136	0.066	0.194	0.055	0.061	0.038	0.031	0.032	3.068	5.962	3.134	1.833	2.862	3.018	1.071
0.384	0.708	0.394	0.23	0.363	0.384	0.136	0.066	0.194	0.055	0.061	0.038	0.031	0.032	3.068	5.962	3.134	1.833	2.862	3.018	1.071
0.384	0.708	0.394	0.23	0.363	0.384	0.136	0.066	0.194	0.055	0.061	0.038	0.031	0.032	3.068	5.962	3.134	1.833	2.862	3.018	1.071
0.39	0.703	0.394	0.23	0.366	0.382	0.136	0.066	0.195	0.055	0.061	0.038	0.031	0.032	3.117	5.927	3.134	1.834	2.888	3.005	1.067
0.39	0.703	0.394	0.23	0.366	0.382	0.136	0.066	0.195	0.055	0.061	0.038	0.031	0.032	3.117	5.927	3.134	1.834	2.888	3.005	1.067
0.391	0.702	0.394	0.23	0.367	0.381	0.135	0.066	0.194	0.056	0.061	0.038	0.032	0.032	3.123	5.911	3.13	1.836	2.898	2.994	1.061
0.387	0.699	0.394	0.237	0.368	0.381	0.135	0.064	0.193	0.057	0.062	0.038	0.031	0.033	3.086	5.887	3.13	1.885	2.902	2.994	1.064
0.39	0.699	0.392	0.237	0.369	0.382	0.135	0.064	0.194	0.057	0.061	0.038	0.031	0.032	3.108	5.887	3.115	1.888	2.911	3.002	1.059
0.395	0.691	0.396	0.238	0.366	0.383	0.134	0.064	0.194	0.056	0.061	0.038	0.031	0.032	3.149	5.816	3.149	1.895	2.889	3.011	1.053
